datetime,tweet_type,tweet_text,og_author_id,og_author_name,og_author_desc,og_author_username,tweet_author_id,tweet_author_name,tweet_author_desc,tweet_author_username,date,rounded_datetime,time
2022-10-16 04:39:36,replied_to,@shanamlandry or @shanafromtexas I’ve seen her but Shana Maria Landry on Facebook but also Shannon Marie Todd if she’s trying to fake a death used to try to rape little black girls into sex work as a teen,17629860,FBI,Official FBI Twitter. Submit tips at https://t.co/tGqFRcJykB. Public info may be used for authorized purposes: https://t.co/x6bfDUEYeJ.,FBI,1499184185277353986,Serak Harrison-Navascottio (Navascottio-Harrison),no cult formation attempts america great again,Sarkatmuss,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,replied_to,@John__117___ @sueschul @fred_guttenberg @PhilMurphy @CharlieCrist @FBI Legal system doesn't work that way? Have you had experience in the legal system? Sounds like you have.,17629860,FBI,Official FBI Twitter. Submit tips at https://t.co/tGqFRcJykB. Public info may be used for authorized purposes: https://t.co/x6bfDUEYeJ.,FBI,1551170266054672386,Dr. Trackdad,,Trackdad4eva,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,RT @RealHauleGluck: #Tigray: This is a conflict which has worsened with every day that passes and the international community now needs to…,1017540973562355712,"Goodluck קהלת ג, א-ח","People deserve to live in dignity 🌍 We Defend Human Rights 🔎 Rule of Law, good governance, equality, diversity and inclusion 🕯Together, we are powerful.🫶🏽",RealHauleGluck,1432770416356040712,Queen,I'm tgraweyti💊,sabaalem6_sabi,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:37,retweeted,"RT @leoleoqueen: One of the reasons they are mad 🤭

PHYNA ONCE SAID 
WORK WITH PHYNA 
#Phyna https://t.co/8UkhGqw2PF",1166768828094849024,leo leo,The lion queen,leoleoqueen,966641631855333376,Pepperoni_sauce Otalenu🌍🌹🎙,,PepperoniSauce,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @sitarah_m: Work by Fatima Saadat, @FatimaSaadat7 — in remembrance of the latest victims of the Hazara genocide; students of Kaaj educat…",1576389062704914435,Fatima Saadat,"Fulbright Scholar - Masters:Women and Gender Studies - BA: Politics,Philosophy & Economics - Emerging Writer from Bamyan Afghanistan    #StopHazaraGenocide",FatimaSaadat7,1577938392536358913,Abdul Hakim Qurbanzada,#stophazaragenocide,HakimQurbanzada,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:37,,It’s a fact only hot people work at boba places,,,,,3493605983,BBrolls,archive of bbrolls thoughts || i love transit and fuck the turtles exept for master oogway,Red132yt,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:37,retweeted,RT @waterparks: THIS TWEET IS TO MAKE IT PUBLICLY KNOWN TO TAYLOR SWIFT THAT I WANT TO BE INVOLVED IN THE REPUTATION RE-RECORDINGS AND ILL…,255284270,WATERPARKS,IT’S BEEN A PLEASURE,waterparks,1518791345460195329,Fin🍂,"i love you more than anyone, actually | pride pals🍂 | heartstopper, stranger things, dsmp | @_bravesun",nicknelsondaily,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,829294892853686276,Priy@nju_ApoBangpo,a music and art lover,_134340priyanju,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,replied_to,"An e.g
They cant even send notices to people which witholdings are being filed with salary deductions but they are not filers for years they cant check their bank accounts too lol they just dont want to do anything 😂",2602959463,Ministry of Railways,"Official Account of the Ministry of Railways, Government of India.",RailMinIndia,145581916,Zubair Ahmed Khan,"ACCA, #Cricket Freak, Sports, #MUFC, Politics, #PTI #Karachitie (Can DM me here Invoices and Querries, Regarding Pinned Thread of Tax)",ZubairKhanPK,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @RailMinIndia: Augmenting Railway Infrastructure!

Total of 1,466.5 km New Line/ Gauge Conversion/ Doubling work has been completed in F…",2602959463,Ministry of Railways,"Official Account of the Ministry of Railways, Government of India.",RailMinIndia,1550476542249414657,RPF outpost Saoner,Security,rpficsonr,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @Biswap_Dex: 📚TOP Education Articles from Robi!📚

The Crypto world is full of wonders!
Explore with @Biswap_Dex⬇️
https://t.co/hx9zW5F1h…",1385223705798787073,Biswap,"🏆BSW is listed on Binance
🕊Trusted by more than 480K users
🔥The lowest exchange fee 0.2%
🔥Up to 50% Fee Return  
🔥20% from friends' yields
📍https://t.co/jddvnG3eEr",Biswap_Dex,1528641179834777600,alex,#Bitcoin 🤟,Ab9000bitcoin,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @chrishinpalacio: Season 3 of The Owl House, ‘Thanks to them’ airs tonight on Disney Channel @9pm ET/PT

We hope you all love the wonder…",16286578,9pm,,9pm,2486015623,Mitsu ✨,Catalina / 25 / She*Her / 🇨🇱 / Singer / ENFJ / Streamer / Farmacia mi pasión,mitsuchawn,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,replied_to,"▪︎There is another category of assistants, who are responsible to carry the food from the kitchen to the offering hall (Bhoga Mandapa), they are called 'Mahasuara'.",72163535,s 🇵🇷,viva el caribe libre |👩🏽‍🔬| leo| ☭,moisturizednerd,3163810406,Suchi Sharma,ॐ। 🪔 दीपज्योतिः परब्रह्म । चरन्मार्गान्विजानाति । 🌸,Suchi_sharma_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,RT @moisturizednerd: patriarchy and the porn industry ruined people’s perception of intimacy. i work in labor and delivery and seeing fathe…,72163535,s 🇵🇷,viva el caribe libre |👩🏽‍🔬| leo| ☭,moisturizednerd,1026916989397360640,chinu fanclub,"22, 🏳️‍🌈 pansexual-polyamorous, all pronouns, photographer.",mistrisays,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,,Easy work for Haney and good win  now let’s see him against the rest   #HaneyKambosos2,,,,,534961640,Dan,🌴 California born and raised 👉 boxing is life 🥊💯 San Diego 🃏Las Vegas 🎥 Los Angeles mma junkie combat sports,droman3634,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:37,,"“no, it’s not gonna be easy. it’s gonna be really hard! we’re gonna have to work at this everyday, but i want to do that because i want you! i want all of you, forever. you and me, everyday.”  😭😭😭😭❤️ esse filme acaba comigo!",,,,,1107411774087798784,Ana Clara,,clarinha_aal,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,replied_to,@fesshole The thin white Tipp-Ex line.,1007749631818821638,Fesshole 🧻,"Confess your sins anonymously - will the internet absolve you? Use form for confessions, not DMs. 👖 Sponsored by @hebtroco - buy their lovely trousers 🩳",fesshole,1392201745871294473,Sticky74,"Lifelong #ITFC fan, Suffolk bred. 

Saddened and disillusioned by the Evans era, rejuvenated by #Gamechanger20 

The Phoenix will rise! #OurTime",Sticky741,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @LetsBeGoodHuman: Yesterday was memorable.
Let's work towards making more memorable moments with BTS: VOTE. 🙏💜
https://t.co/xCZIYvwZoG h…",1315015672250986502,JRJ-OT7-slow-,"Danger ARMY Bulletproofing BTS with playlists & positive action💜. New ARMYs welcomed, I’m kind. If on private, do not follow. Solos, get lost. Shippers too.",LetsBeGoodHuman,1170736376205041664,🦋 yashi ⁷ 🏟🏖,btspopper || one piece enthusiast || psych major,luvyou3kbts,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @babymoon0327: (preview) 221015 born pink seoul d-1 off-work
#블랙핑크 #리사 #BLACKPINK #LISA https://t.co/KUK83DTvAD",1573827120551235584,🐣,💖ลลิสา มโนบาล💖 0327~ i’m from 🇸🇬,babymoon0327,1428914683382157320,kyra,"gyu, lice, and jae certified simp.",jaengers,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,RT @AshAgony: Cops don't keep us safe! We keep us safe! Riots work!,809115114,Ash J,"Writer. Thinker. Reporter. Iconoclast. Into politics, philosophy, science, sexuality, religion, and culture.",AshAgony,3013191149,Abortion Funds; TransRights; End Fascism/Theocracy,@LehmanCollege Prof. CE:CMHC/SC #BDS #CancelDebt #ClimateJustice #COVIDIsNotOver #CRT #EndWar #FreeCollege #LandBack #OpenBargaining #Reparations  #SinglePayer,SChenHayes,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,replied_to,@babygotbackrc yeah i made it work tho!!,1569497292469862404,honest here? I always will…,I hope Richard Cheese dies. (I like The Beatles & The Office) (Dwight’s little kitten#5556) (Please talk to me I’m so fricking lonely alone god so alone),babygotbackrc,1065623842079600640,living.de@d.girl,I should invest in a journal,d3liasdiary,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @AjithFCMadurai: #Thunivu Shooting going now in Chennai City ✨✨....
Patch Work Shooting Without Our #AK 

#AjithKumar |",885179707422986241,𝐎𝐍𝐋𝐈𝐍𝐄 𝐀𝐅𝐂 𝐌𝐀𝐃𝐔𝐑𝐀𝐈,"Online FansPage For Updates Of Ajith sir Movies.& Celebration,Updates in Madurai.

Backup ID : @Madurai__AFC

#AK #AjithKumar

Next : #Thunivu & #AK62",AjithFCMadurai,1520586217154551808,Rocky Rocky,Thala 🔥 AK👑 Adit❤️,RockyRo65140604,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,RT @JohnHiggins55: Trojans don’t work in Utah. Everyone knows that,438836563,John Higgins,Harder hitter than Perrion Winfrey as of 12/29/2021. Pate State Content Creator as of 7/10/22. Recruiting Consultant as of 8/23/22,JohnHiggins55,1466202324397871107,HoofHearted ⭕️🙌🏻,OU super fan/realist. Cynical skeptic. F your politics.,sooneroutsider,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,retweeted,"RT @MonogG: Barboros X Edgar [ frame by frame animation ] WIP 
Both character are from AnotherEidos

support my work at
https://t.co/cAfAP6…",2953537638,Monogg984,"Full time kemo-furry artist/animator from Thailand (22) ,Most of my works are bara and OC content",MonogG,1499960907820056580,柚子不喝水,,ybb31158,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,replied_to,"The Tunias work from the open courtyard outside of the Mandir kitchen and help in washing the raw ingredients, cutting and chopping them, grinding spices and grating coconuts.",1143907536,Danvir Singh दानवीर सिंह,"Strategic Expert, Columnist at @ABPNews, @HindustanTimes, @NewIndianExpress, @News9Tweets.              Authored KASHMIR'S DEATH TRAP-Tales of perfidy and valor",danvir_chauhan,3163810406,Suchi Sharma,ॐ। 🪔 दीपज्योतिः परब्रह्म । चरन्मार्गान्विजानाति । 🌸,Suchi_sharma_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,RT @danvir_chauhan: Indianness at work in Ukraine. Do share this story especially with those who call you Hindu Supremacist. https://t.co/A…,1143907536,Danvir Singh दानवीर सिंह,"Strategic Expert, Columnist at @ABPNews, @HindustanTimes, @NewIndianExpress, @News9Tweets.              Authored KASHMIR'S DEATH TRAP-Tales of perfidy and valor",danvir_chauhan,1220211766400970752,Mr. Gill,"मारवाड़ी, धरतीपुत्र, किसान पुत्र, जाट 🙏",comradeabc,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,quoted,retail worker here to say you can steal whatever from my work I literally could not care less I'm just trying to earn enough money for meds and shit https://t.co/2wXcegUDuY,455261114,R.Сам 🦋🐏,"Content I live, this is my stay--
I seek no more than may suffice--
I press to bear no haughty sway--
Look-- what I lack my mind supplies!",Logo_Daedalus,764839076746756096,emily 🌿🐝,"sorry for being dumb my brain is too gay to function

very 🏳️‍🌈, very 🏳️‍⚧️, polygamous too

💖💚💜🎵💙",mudkipscience,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @Milash_Weldu_: 🌎The Council and the wider IC should use every tool at their disposal, including a package
of punitive sanctions, to com…",1571452899766444033,"ሚሊ ጋል ,70",ትግራዋይነት ክቡር  መንነት ❤ ናፍቆት ኣለን ናፍቆት ኣደይን ዓደይን 💔💔,Milash_Weldu_,1561561678134874112,Menkem tigray,ምዕብልትን ሰላማዊትን ትግራይ ንምውናን ኩልና ብሓደ ሰሚርና ንራባረብ ንሓርን ንወይን ንህዝብና ዘይኮነ ንመን,menkem_tgray,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @PikaChulita: This creates more work for hourly employees AND it's food waste. But, you know, white veganism.",209281868,Katie R.M.,"She/Her. Bi/Pan Femme. Gaming, Anime, & Curly Hair. History Alum. Womanist. @Twitch, @LogitechG, & @EpicGames Partner (Code: CHU) 📧: CatchPikachulita@gmail.com",PikaChulita,554388662,Vonanerys Targaryen,fire and blood ♡ muña zaldrizoti ♡ psi of highest order ♡ regent of sol ♡ divine mystic arts ♡ barbie ♡ #nct #jaehyun #jisung #jeno,Vonnerrs,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:36,replied_to,- James Hillman,995620829927948289,official_D,,Official_01234,1532149477766623232,Shadow Work Guide,See link for options for personalized shadow work guidance. Writer/word alchemist/certified therapist. A river from Spirit.,shadowworkguide,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @Official_01234: #दहेज_मुक्त_भारत_अभियान

The work which the government could not do till date, that work is being done by Sant Rampal J…",995620829927948289,official_D,,Official_01234,1542725108263170048,Ravinder das,Sat sahib,ravinderdas71,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,quoted,"Great work @bernmelnyk 
Good to see. https://t.co/8SB9ln6Pce",48922462,Bernadette Melnyk,"Expert in EBP, wellness, intervention research, and mental health; University Chief Wellness Officer & Dean, College of Nursing, The Ohio State University",bernmelnyk,1419786548,Dr. Sue Bookey-Bassett,"RN , MEd, PhD
Interests: Health Professions & Interprofessional Education, Collaboration, Workforce Development, Leadership, Aging population.",suebb934,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,RT @oldpuddylover: This work out skit on #snl is fugazy!  No ass vs Megan ass. 🤣🤣🤣,1940033570,A Pimp Named Pheman,Cashapp: $pheman I ain't by no means perfect. But I am me. Flaws and all. To know me is to experience it all. Not just the good,oldpuddylover,430841781,SidecastrPicks,"@Sidecastr for iPad is the ultimate 'live or later' TV companion app for scene-synchronized spoiler-free tweets. Superfans live filter best comments, RT'd here",SidecastrPicks,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,"RT @iamatltayh: I had to put that work in 💦🍑 link below 

https://t.co/qxIxIYaRmm https://t.co/lD79A4AC4g",1567516899193360384,im back & better 🤞🏽,subscribe and click the link for my lit content 🔥https://t.co/Uh5niYMn4W,iamatltayh,888086953031237633,Tamarcogunter,https://t.co/gcI6bqeybJ,Tamarcogunter77,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,replied_to,"i guessed if one part would work an sure enough it did, on a 2nd attempt!",15685290,Reza Razali 👨🏻‍💻🇲🇾,"“Best of man are those who are of benefit to others” GMA pbuh. Currently run @SlurpPOS https://t.co/Tj96JkYgkz / Founder @teratotech , custodian @kitajagamy",rezarazali,1044596312665190400,💚Chelly💚,💙@zzzajac💜 @doggiewoggiez💜@juggalosmoker99💙 • Chel • Transfem Gay • 24 • She/Her • Artist/Writer • 🔞 • My Art: @OpossumCrew,OpossumValley,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @rezarazali: I have been loud against the system for a long time, No one listened.

I then decided to work outside the system &amp; don’t gi…",15685290,Reza Razali 👨🏻‍💻🇲🇾,"“Best of man are those who are of benefit to others” GMA pbuh. Currently run @SlurpPOS https://t.co/Tj96JkYgkz / Founder @teratotech , custodian @kitajagamy",rezarazali,2597387970,nur hazwani kamal,,afrojane,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,replied_to,@Asher_Wolf Nope,15486485,Asher Wolf,"Postgrad student. @HACSU, @vic_socialists. Devouring entropy. Mutant network node herder https://t.co/qFPX1O6JSi",Asher_Wolf,124452379,ella_bella✨,"a credible woman, 
refusing to be quiet, 
ready to make some noise!",its_ella_bella,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,"RT @RKRadhakrishn: Dear Friends, I paid my property tax to the @chennaicorp on time (and got a 5% discount too!).
Did you?
If not, pay toda…",82821040,Greater Chennai Corporation,Official Twitter Page of Greater Chennai Corporation.,chennaicorp,1405615189190270977,Baby Sloth 🦥,"ஒன்லி ஃபார் ஃபன் யா!🙃 யார் மனதையும் புண்படுத்தும் நோக்கம் இல்லை!🙏🏾                          Just for fun ya!🙂
 
#ஒன்றியஉயிரினங்கள்",KuttiSloth,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @khalidkarim: Jakarta minimum wage for 48 hours work is RM1,950.
Our minimum wage for 48 hours work is RM1,500.

That RM450 makes a huge…",16995239,khalid karim Presiden Parti Orang Miskin,,khalidkarim,967623889697218560,😊,UIAM Graduation,smilygegurl,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:35,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1408278047036477440,Eli✿ | jimtober,˙           ✦⚊. i love everything about you @/𝙟.𝙢,parklove_95,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,"RT @SwetaJii: #दहेज_मुक्त_भारत_अभियान
It is a misconception that marriage will work only with a good dowry. Dowry is just a man-made criter…",1350438762552016900,Sweta Choudhary,"Must visit once for the blog
https://t.co/Q4a1iIFU05",SwetaJii,1420789600163794945,Sarita Chhawdi,,sarita_chhawdi,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,replied_to,@OnlyVeesAz That’s my friend!! 🥰👏👏👏 I recognize him! ❤️,877179826733334529,Mike Henry,"Non-breeding male, Birding/Photography degenerate. All photos are mine unless RT. (Nikon Z6ii) I have two kooky rescue cats + 1",OnlyVeesAz,1092420501807329282,Gwennie!,Creative and silly,GwenWood101,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,replied_to,"@KanthakKarl @VPrasadMDMPH You must have missed this part of the same article. Appears to have been written during N95 shortages some time ago. Wouldn’t wear one of these fighting a wildfire as they don’t protect against toxic gases. They are really good protection from Covid, which is not a vapor or gas. https://t.co/UA5aaed5rE",1194962714,Vinay Prasad MD MPH,"Professor @ucsf, Physician-Scientist, Writer; More at @vkprasadlab @plenary_session, YouTube, #vpzd podcast & @Sensible__Med; Views are mine",VPrasadMDMPH,55056541,"Eileen Ryan BSN, RN ™️","""…your battles inspired me - not the obvious material battles but those that were fought and won behind your forehead…” James Joyce, 1901",booyah2yah,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,RT @DavidSacks: This crying congressman thinks he’s a tough guy for advocating direct US involvement. He’s willing to fight WWIII for Ukrai…,1137701,David Sacks,VC @craft_ventures Bestie @theallinpod Founder @getcallin,DavidSacks,27537180,Chocolate Panda,#Bitcoin,gabefaw,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,replied_to,"@jalex_819 Great work, fellas",1121574307598094336,"Doug Dimmadome, Owner of the Dimmsdale Dimmadome","🇳🇮 | mala influencia | baseball, pro wrestling, capeshit, memes | hoes mad | local tv star",jalex_819,762349730294734848,Brett,Astros/Rockets/Texans/Baylor/UH/Everton. 🇮🇪-🇺🇸. Attorney. History nerd. Luckier than I deserve. Maybe it’s beyond saving; but I have to try.,sutherlandben15,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,replied_to,@8train The Camera Work and the performances and the premise,40256981,Alex Dillard,"Child of the Most High God. A man with big dreams and a good heart. Never give up.

Exodus 3:14 #AButta IG - Soul5708 | SC - Moonwalk720",8train,3236284187,Blake Anderson,I love God my family my Georgia Bulldogs and pop culture,UGABlake,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,"RT @TheOtherMandela: When a career politician who has abandoned working people for the last 12 years calls me “different,” I take that as a…",540973577,Mandela Barnes,"Candidate for U.S. Senate | WI’s Lt. Governor. Runner, struggling plant dad, and believer in opportunity for all. He/him.",TheOtherMandela,17027924,pauladrake🇺🇸🇺🇦,"Licensed Private Investigator PI16813 since 1994. 
B.B.A., Ed.M. 90% Vegan.
(NO list = blocked)",pauladrake,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,"RT @NAndreicu: If you like to express yourself through drawing you can be an animator, VFX artist, graphic designer. 

You can dive deeper…",1174927310455070720,Nikita Andreicu,Video creator | writer | hardware engineer,NAndreicu,2785259025,Animators Pal,"Hey, I'm a friendly robot trying to help share #animation content!

If you like what I do, how about buying a coffee for my creator @justgoscha

Link below",AnimatorsPal,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,replied_to,@WorshipFloraV THISSSSSSSSSS,1308103485037174785,🔸️Princess Flora Vanity | NOLA Oct 28-31🔸️,FinDom/FemDom Princess | Seductive Mindfucker | Fetish Clip Artist | Surrender yourself to Me here: https://t.co/q2dXN5JjbD | $50 Tribute,WorshipFloraV,1177476989025828864,Goddess Skyee 🫶🤑,"Elite Financial Dominatrix ❤️‍🔥 rob all m*n Inital: $50+ (NO SNAPCHAT)

Findom is forever",bbyskyeee,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,"RT @HGDemonBoy: I recently got to work on a collab with a friend and great Artist! 😋
@ArtMandio 🔥
This was a lot of fun, man! ❤️Loved worki…",1145501613907484673,Mandio-Art 🔞,"Hello, I hope you like my work c:

All characters that I draw, regardless of original canon or appearance, are over 18 years old.",ArtMandio,1469149033465843712,Bobbylobbycorn,Down bad,bobbylobbycorn,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,RT @pwettie_redd: work on yourself so much that they aren’t your type anymore. once you know who you really are &amp; what you bring to the tab…,1055960230033608708,PrincessDanii👸🏽,💌: daniellaf31@gmail.com ig & snapchat: pwettieredd👅 hair page: reddsbeautyroom subscribe to my YouTube channel below💓,pwettie_redd,2922322552,bethany finnegan,,bfinnegan01,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,replied_to,@JaredStillman Howd that work for ya,519670421,Jared Stillman,,JaredStillman,1464694793364254730,Clint Chapman,Here for sports updates,volforlife1991,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1391803153201438726,yadira 𔘓 gguk | jimtober,"ㅡthis account is completely in love with 𝘀𝗲𝘃𝗲𝗻 angels ♡
                          I 𝗻𝗲𝗲𝗱 a Taekook subunit!",inlovewithjkoo,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:34,retweeted,RT @ShakurStevenson: Good work Dev @Realdevinhaney,64963948,Devin Haney,Professional Boxer 28-0 15KOS,Realdevinhaney,326929547,Big Sweet Nothings 🗣,Husband. Father. Entrepreneur. Omega Man. Cigar Enthusiast. Twizzler Connoisseur. Fine Art Collector. HBCU Proponent. Eastside Buffalo Kid. SCSU.,pssitaJG,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,"RT @potatosaysss: potato says; naps don't work anymore, need to be in coma",1481319817445576711,Potato🥔,potato loves you || 50k potato lovers soon,potatosaysss,1427555627929260034,Elizaaa,😄,Elizaaarie,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,quoted,FUCK https://t.co/V476WOiQev,1351793216404688898,Woolfy,any pronouns weewoooweewooo hi welcome to @WolfyTheWitch's alt,WolfyNotWitch,1467349824307535878,aixole_,Putanginang Era to'.,Aizennpaqz,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,RT @VikramArora20: Blood Boiling won't work till all men unite against such biased judgements &amp; force these biased courts to reverse their…,1214658974,#498A_PWDVA_FakeCases,Wife though employed filed fake affidavit #340IPC delayed by courts for 4+ years #ChildAlienation,VikramArora20,1048813746024411136,Arunhirawat12,"KARMA -
RT is not an endorsement",Arunhirawat12,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:32,quoted,"Water cannot even attention are not at home, work, school —or https://t.co/DkLathEchk",1577729980804599843,Pamela Galinis,faunail,GalinisPamela,1577815585953660929,Leroy Carino,nice have,CarinoLeroy,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,retweeted,RT @AishaYesufu: Let me drop here my response to someone who said my candidate will not smell Aso villa on face book 4 days ago which fits…,2531005222,Aisha Yesufu,"I do not do Labels. I am ME. I say it as it is. My mum says in my court nobody wins.
You would either love me or hate me and either one is perfectly okay!",AishaYesufu,821586566078459904,John Sweetz,I’m an Ambivert 💛💛💛 | Barcelona ❤️💙,Jay_Stunnna,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:32,retweeted,"RT @LetsBeGoodHuman: Yesterday was memorable.
Let's work towards making more memorable moments with BTS: VOTE. 🙏💜
https://t.co/xCZIYvwZoG h…",1315015672250986502,JRJ-OT7-slow-,"Danger ARMY Bulletproofing BTS with playlists & positive action💜. New ARMYs welcomed, I’m kind. If on private, do not follow. Solos, get lost. Shippers too.",LetsBeGoodHuman,956789967123918848,MC Luv Blue ⁷,"EXCLUSIVELY BTS! 💓💜SORRY, if you follow me, you'll mostly see BTS's related tweets. BTS fan Account. ARMY 💜",Blueheart_mc,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:32,retweeted,"RT @khalidkarim: Jakarta minimum wage for 48 hours work is RM1,950.
Our minimum wage for 48 hours work is RM1,500.

That RM450 makes a huge…",16995239,khalid karim Presiden Parti Orang Miskin,,khalidkarim,2489706402,máx,,mxzwel,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:39:33,replied_to,"@mythilitvb 😂😂 There is truth in this. On Tuesdays, Fridays and on virath days women are more tense irritable and inclined to start a fight on flimsy grounds. Due to over work and fasting!",784516597,TV BALASUBRAMANIAN,Option trader. Company Secretary. Cost Accountant. Ex-Banker.,mythilitvb,2419214642,S Rajasubramanian 75,"BSc (Ag) Annamalai University 1967. MSc (Ag) TNAU 1969 . Service 4 years at TNAU, Coimbatore. 28 years in Canara bank. In Twitter from Mar 30, 2014.",subramaniangood,2022-10-16,2022-10-16 04:30:00,04:38:31
