datetime,tweet_type,tweet_text,og_author_id,og_author_name,og_author_desc,og_author_username,tweet_author_id,tweet_author_name,tweet_author_desc,tweet_author_username,date,rounded_datetime,time
2022-10-16 04:38:52,,"There are a lot of internship opportunities here. An opportunity to work with the UN system.

https://t.co/Jip5fZxegZ

@DavidHundeyin @Morris_Monye @FS_Yusuf_ if you find this okay, do broadcast. Little or no experience is required. Just package your CV well.",468685040,FS Yusuf,"Convener @CitizenActionNG || Member, #ObiDatti Presidential Campaign Council || Comm Consultant || Community Organizer || #EndSARS. Fsyusuf8@gmail.com",FS_Yusuf_,374205607,Celestine Emeka Ekwuluo,Doctor | Humanitarian | Int. Relations & Diplomacy | UN | Master @ short | Blockchain enthusiast.,Celestine2David,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,retweeted,"RT @Un_Welcome_: Got off work and horny, get on your knees and please daddy will you? 🥰 https://t.co/gghtr0xaMa",1507095144985763849,Diego’s world 🖤,"22 • NSFW 18+ Welcome to the fun side 🥰 Kink Friendly, Customs just DM ✨ NEW to NSFW",Un_Welcome_,950933974322499585,Sergio,,oh3yes4,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,retweeted,RT @Rad_Back_Again: My friends are in Mulgrave pretty much every day after work and on weekends to support Cook to get the Crook Out. Hope…,1559696477470932992,IamRad,Faith over fear ✝️💞 ! Stay Awake Not Woke ! 🇮🇳 🇦🇺 Happy wife and mother  ❤️ bunny boiler hunter !,Rad_Back_Again,902536065197768706,Naruto015,"⭕👾🐈💜♟≡🥷🏽 #WAGMI

https://t.co/CuZ3Zpd1gl",Cat_Kitten_Tiny,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,retweeted,"RT @sallymurillo62: Work hard in silence, let success be your noise.

SunDate WITH JM YOSURES
#JMxAngelineOnTGS",1424721155479330816,sallymurillo06,Funny,sallymurillo62,1578327269072080897,Savv(samm2),,iamsav0115,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,replied_to,@Lumkagirl Askies @Lumkagirl ❤🤗😘,320230801,Lumka MaMdudi,"Mother of 3/ God fearing/gym fanatic 😍😍😍😍
DM at your own risk... im friendly though.",Lumkagirl,383583696,Sihle Mac'yah,"I am who I am..
Not who you think i am , Not who you want me to be...! I love myslf❤ #RefiloeMaele Super Fan & #Orlando_Pirates #ManUtd #RealMadrid #CR7 🙏🏾",McKedamah,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:51,retweeted,RT @EduEle5: Ejorrr I told him I had plenty followers and that he should be patient till atleast Monday and not sell this breathtaking work…,1209936268538322944,Edu,"Social Worker/Activist🙏 Featured on BBC📺
Founder @BONCAFO
Global Youth Ambassador👉@theirworld
Building @UnfilteredbyEdu Creative
https://t.co/GNEL3STmID",EduEle5,1234068971697164288,GOD DID🙏🦍,Music🎶🎶🎧🎵 Manchester United lover😍😍 Gossips🙄🤫🤫 Memes🤣😁 OUTSIDER🦍🦍🦍,donbiggie04,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:51,retweeted,RT @brahtdiosa: body’s a work of art. https://t.co/314KEld2qr,1101976512067223557,ꪗ𝑜𝑚𝑖 ❧,de toute beauté wicked witch.,brahtdiosa,1477511466773319684,yea,"19, Horny all the time",yea223322,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:51,retweeted,RT @CapComCatWalk: Yes! A true inspiration @mlparkermedia !! Thank you for persevering to bring your transcendent work to life for the rest…,26135056,Catherine Colello Walker,Earth and Planetary Scientist @WHOI and @NASA. Animal lover. Wannabe astronaut. I do all my own stunts. Human companion of @DreaminDog.,CapComCatWalk,126390676,ML (Marley) Parker,"Freelance science writer and photographer/videographer, specializing in #SciComm at sea 🌊🌊🌊 Currently in Hawai'i with @evnautilus",mlparkermedia,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:51,replied_to,"@oddhauntings @hairmetals They don't want to earn money off of fanworks because the entire legality of the archive would be at risk.

This is pretty common knowledge and extremely easy to find out yourself.",1557651841239764992,steve motherless behavior,you know steve-o you're starting to sound like a lesbian. or at least like me. | fic writing & rambling,hairmetals,1550600568766341122,Moist,"Backup account for Beef/Disco/Moist. YKINMKATO, queer (they/them), inclusive, proship

fan of Hannibal, Ghibli, and Thai BL",moistvalueable,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,replied_to,"@1MikeMorris @amandarland and by “giving up” …specifically, the office received  a bomb threat",178510183,A.,,amandarland,721281624,Rainbow_magic,,Sarcastic_Cdn12,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:52,retweeted,RT @_Pammy_DS_: Dating someone who understands you're a work in progress but also still adores you for the absolute fucking masterpiece tha…,862875254338846721,𝙋𝙖𝙢𝙢𝙮 ✨,"Day dreamer and night thinker. What's the meaning of it all? ¯\_(ツ)_/¯

☀️♉🌙♏ ⇡ ♒ 333 111 777 ✨",_Pammy_DS_,1124288871196442624,Jas💎,🇬🇩| ♉️☀️| ♑️🌙| ♈️⬆️,soulfully_jas,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,"RT @Milash_Weldu_: 🌎The Council and the wider IC should use every tool at their disposal, including a package
of punitive sanctions, to com…",1571452899766444033,"ሚሊ ጋል ,70",ትግራዋይነት ክቡር  መንነት ❤ ናፍቆት ኣለን ናፍቆት ኣደይን ዓደይን 💔💔,Milash_Weldu_,1506295572893941766,brhan,,brhan50964202,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1297992657227005952,LIA⁷🏌️| fb,90% isi akun ini bts dan 10% taekook.,bbykookth,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,RT @therealkyra___: U gotta make me feel like I’m the only girl in the world.. That’s the only way it’s gone work,1041487538052104192,Kyra,the diary of a real b****,therealkyra___,1155903079,A l e x a n d r i a 🖤,she’s so different 🦋 || uab,Alexandria1515_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:51,retweeted,"RT @RepAdamSchiff: Trump’s unsworn “statement” about the work of @January6thCmte is not a substitute for testimony under oath.

We await a…",1415384176593883137,January 6th Committee,"Select Committee to Investigate the January 6th Attack on the United States Capitol | Representative @BennieGThompson, Chairman",January6thCmte,254436839,celeste cuervo,🌊🇺🇸🌊🇺🇸🌊🇺🇸🌊🇺🇸🌊         #NoMoreCNN,9pandora,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,replied_to,"@Cris_The_Girl Thank you for being the light on dark days. Thank you for cheering me up with your videos when I've needed it. Thank you for allowing me to forget the real world, even if it's just for 30 minutes, while you entertain with great videos. Keep up the great work.",1445537238834561024,🖤🎃Cris the Spooky Girl🎃🖤,I go places and do things! check the YouTubes!👇🏼BLM🏳️‍🌈🏳️‍⚧️💙💛,Cris_The_Girl,95632501,Sypherman,I'm not very interesting. Most of my tweets are retweets or replies to people that I am following.,Syphermce,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,replied_to,@cc_fiji @Moneypox2 @NRA I love that you have a “lost” of users: https://t.co/0lCwC9THNB,21829541,NRA,The NRA is America's longest-standing civil rights organization. #NRA #2A,NRA,784844843004547072,𝔹𝕝𝕦𝕖𝕟𝕖𝕔𝕜,Tweeter,BlueneckVA,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,RT @moisturizednerd: patriarchy and the porn industry ruined people’s perception of intimacy. i work in labor and delivery and seeing fathe…,72163535,s 🇵🇷,viva el caribe libre |👩🏽‍🔬| leo| ☭,moisturizednerd,2313132779,444 ✨,"chicago. 27. trying to stay here, i promise.",it_giiirll,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @DailyBayonetta: If you want my opinion, voice actors seem to be very underpaid for their talented work and that is something that shoul…",1227832987292766208,The Daily Status Of Bayonetta 3,"Get your everyday news about the current status of Bayonetta 3.
Old no news picture done by @Googleygareth
Run by Mollie Anderson",DailyBayonetta,958851233783140353,Aki,"i play things and make vocal synth covers i guess. i am also down apocalyptic for leo alvarez and todd bronson. he/him
18+ plz

PFP by @SpeechlessDog !",FurryFrikker,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,"RT @Getinwithgame: If you want to become a high value man, you must work on these four Areas of A Man:

1-Frame
2-Value
3-Pipeline
4-Polari…",1269689138208477185,Master Togan,Author | Coach — Put your mission first| Build a powerful lifestyle| Teaching on how men & women should behave in other to find love & keep love alive.,Getinwithgame,315704941,Neville,fitness/stoicism/investments/DIYs,Nevilleodhis,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @ourjamaisvu: bts did an entire concert for two hours for their biggest auidence yet and completely free, they arent earning anything fr…",1317904057869225985,𝘢𝘵𝘩𝘦𝘯𝘢 ⁷,"ㅤ
ㅤㅤ// thanks to my biggest love, bts ♡ //",ourjamaisvu,956725648533458945,hay\⁷⁺⁹💜 jimtober🧚🏼‍♂️,i live in Namjoon’s dimple || fan account ⟭⟬ 𓃰;∞𖧵 || 28. she/her,vopeparadise,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,RT @LarsHanson: Jeremiah Martin welcomed his second child into the world this week. Added a sack early against Arizona and even got in on o…,50967712,Lars Hanson,College Sports Editor @CascadiasportsN | Former UW publisher @Rivals | @MurrowCollege Educated,LarsHanson,449365510,crystal 🦋,💛,Crystalitaaa_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,replied_to,@plattoli @JJasonBarnett No it just feels like that because you work with Wheeler.,431289539,Jason Barnett,Great at 'Supporting Local.' Shirtless when appropriate.,JJasonBarnett,228920764,CB,,cbend88,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @PikaChulita: This creates more work for hourly employees AND it's food waste. But, you know, white veganism.",209281868,Katie R.M.,"She/Her. Bi/Pan Femme. Gaming, Anime, & Curly Hair. History Alum. Womanist. @Twitch, @LogitechG, & @EpicGames Partner (Code: CHU) 📧: CatchPikachulita@gmail.com",PikaChulita,1154993832972496901,kill °w° - 🏳️‍⚧️,"Morgan/Leon, 21 but according to SlimJim twt I’m 34, Asexual Non-Binary | the gay AuDHD uncle you never wanted",ScorchCakeTM,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1273927493406412800,.,"𝗴𝗼𝗼𝗱 𝗺𝘂𝘀𝗶𝗰, got them! good team? 𝗴𝗼𝗱𝗱𝗮𝗺𝗻!",jm_bangtan7,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,RT @PawpatrolR2: We have 24hrs to find them a new foster or adopter before they end up in a boarding facility. We had a foster offer but it…,1532461881956388864,PawpatrolAnimalRescue,"Foster based animal rescue in Miami .501c3 registered non profit🐕

DONATE NOW/ ADOPT/ FOSTER.
https://t.co/X3NGHu4Gjy",PawpatrolR2,1551517471982493697,Atticus The Count Catticus of Blood & Venom,A Rescued Gray Tuxedo Cat. Very proud to defend against the zombie horde @ZSHQ. I was raised 2 be polite.I will only follow back animal accounts. Adoption rulz!,TheCatticus,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @AotuNFT: ⛩️As of now, we have received many requests for cooperation from communities and project parties, and we thank you for your su…",1524275879920111616,Aotuworld_NFT,AotuWorld is officially authorized to launch AOTUNFT overseas. Aotuverse will open our infinite exploration in Web3 and metaverse through the first issue of NFT,AotuNFT,1318336496819163139,ملكه,"一个热爱美食的小朋友
喜欢分享生活但凡能说透的东西，基本也就是释怀了，要知道，心结，是说不清楚的，甚至说不出口。",LWR8ERuGEEKcs1O,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:50,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1407341400119783441,hanhan,ISTRI YOONGI,butterxcriminal,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @party_fi: We are hard at work creating the groupfi future:

- Single-sided staking 
- Referral Campaigns
- Performance Fees
- Integrate…",1357393778928156674,PartyFi,DeFi startup; easy group chat investing platform. Join/create a crypto-trading party. Beginner friendly. New real yield NFTs-https://t.co/dk23WKsxko,party_fi,1340336132253478913,Omoike Bejosetale,,bejosetale,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,replied_to,@yoitsnhi gorgeous work as always honey 😭,2865463422,nhi,only losers drink and drive                https://t.co/oI8o6HmszE,yoitsnhi,1523435714,mac,"small dog, big bark, bigger bite. uta english ‘22",macyjean_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @Gog31566801: Barbz , please stop telling nicki who to work with &amp; please dont tell her ideas of what great artists would be a good fit…",1455711046841380873,Barb🥷Bussin🦄biotches♐,"#barb #barbz barb Nicki Minaj fan account  🦄
Sagittarius ♐, you know what that means",Gog31566801,1541668192975732738,JulesD,Allergic to bulls***,JulesD71748040,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,quoted,Always thought that man is a piece of shit. https://t.co/yXbs1uOad1,1042485528787136514,Bring Peanut Butter,Suda51 cultist and FF16 believer. Bring back Ivalice in FF and Venom in Guilty Gear. Sage main in FFXIV. Twitch Partner I guess,Dreamboum,1500434527017078789,Doc 🔞 Heizou's daddy dom,21+ | SEA Chinese | EN/中文 | they/them | mean aro lesbian | Hard block and QRT Heizou antis | Misandrist | Minors dni,slugterradoc,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,"RT @DrTedros: .@WHO expresses its deepest condolences to @RESCUEorg whose staff member was killed in #Tigray, Ethiopia. Humanitarians work…",22053725,IRC - International Rescue Committee,"We respond to the world’s worst humanitarian crises and help people to survive, recover, and gain control of their future. Join us #StandWithRefugees.",RESCUEorg,1381842114724646913,ዓደይ መዓረይ,,berhaneg2002,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,replied_to,"@ruchitgarg I was trying to imagine the effort, time, patience that must have gone into making this... mind-boggling!",17787164,Ruchit G Garg,"Founder CEO @harvestingco, @harvestingfn, @hfoundationin , Chairman @ShobhitUniv Alumni Network, ex- @Microsoft, President Awardee",ruchitgarg,10735392,Amit Ranjan,"Tech Entrepreneur | Prev: CoFounded @SlideShare, Was Architect @DigiLocker_Ind #IndiaStack, MeitY, Govt of India | Angel Investor |  Views personal",amitranjan,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,replied_to,@MSEdgeDev Why limited to US only?,1141081634,Microsoft Edge Dev,Official news and updates from the Microsoft Edge team on #MicrosoftEdge and #InternetExplorer,MSEdgeDev,1570292719448358919,Drench_In_Darkness,Looking for something new about #WindowsOS #Windows11 #Windows12 on #Twitter #halloween🎃,drench_in_dark,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,replied_to,@SuellaBraverman Hi Slave of Britain,1722829178,Suella Braverman MP,Conservative MP for Fareham and Home Secretary,SuellaBraverman,1549609347445329921,Deshki,,DeshkiJantta,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @Jeff__Benjamin: ""Hearing ENGENEs cheer for us at every concert has been a big boost...we'll work on more songs that we can sing to you…",21621886,Jeff Benjamin,"Storytelling. K-pop columnist @Billboard, editor @TIDAL, host @KBSWorldTV|Words @NYTimes @RollingStone @Forbes @Variety @GQMagazine|JeffBenjaminWrites@gmail.com",Jeff__Benjamin,702455496565850112,ari⁷ | heeseung day !,"psh’s (ISTJ’s) & pjs's ⌗ 1 bff. 私の愛 , EN- love zone . . 🏁📓 7 🎱🗯 border : 謝肉祭 - track 05 !¡",prkshoonist,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,RT @ArcanaLab: Welcome sorcerer to the land of ARCANA! you made it we have been waiting for your arrival. Lets get to work! https://t.co/sn…,1578210912531795968,Arcana,"PFP project with multiple utilities, built on Solana, discord link: https://t.co/ogRRlbZZTm",ArcanaLab,1467864380834414598,Gem,"Mod- Heroes of Astron, Azumi

SOL NFT Enthusiast | Road to Financial Freedom 🚀",imgeminii_23,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,RT @jakeshieldsajj: The moment Mike Jackson realized calling everyone white nationalist doesn’t work in the UFC like it does on Twitter htt…,80233893,Jake Shields,former UFC/MMA fighter 5 time world champion,jakeshieldsajj,155794622,KGAR,America First 🇺🇸,KellyLeeGarland,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,retweeted,"RT @ufalme_: I'm a self taught designer and this is some of my work your support and retweets would be greatly appreciated 🙏😊
Coloured . Am…",84218452,UFALME,"●UFALME CEO 💪
●CREATIVE DESIGNER👁
●SELF TAUGHT DESIGNER 🤺👜🧥
● WHATSAPP CONTACTS ; 0603826290
READ ABOUT MY JOURNEY ON THIS LINK 🙏
https://t.co/1scn6VO6cB",ufalme_,831486805937643520,Mbekezeli Zwane,"I'm an Egalitarian , Capitalist nd a Marxist.  It might not make sense to you but it does to me .",De_otherguy,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,"RT @meansheltercats: @FranklySpeaks1 🤓 Now would you explain how lists work? For example, is my name supposed to be on a list in order to j…",1490933498227662848,Grizabella,🦋Livid Women’s Libber🔥💪🏻 Mainers🫐vote for Janet Mills in November,meansheltercats,1376234816459444226,🇺🇸🏳️‍🌈🇺🇦 FranklySpeaking 🆘🌊𝟚𝟘𝟚𝟚🌊🆘,"Don’t worry if you have haters trying to bring you down. 
It just means youre important enough to fuck with.

#LGBTQIA #BLM #DemVoice1 #BlueWave #GoodTrouble",FranklySpeaks1,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:49,replied_to,@kaybooz Looks absolutely amazing! Cannot wait to see it in person someday 😍 can definitely tell y’all put in the work and in just two weeks ❤️,1300820712186404865,kaybooz TOP 0.01%,✨25✨ throat goat 🐐 click the link to make your life amazing 😏,kaybooz,1572546594460864512,Autumn Danielle,Your new favorite big boobed brunette 🥵| Sweet with a naughty side😈| Responds to all messages personally on OF 🥰|,autumnd_18,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,"RT @ImDamazonia: Before leaving to office, you husband will fuck you couple of minutes.Then entire day you have to stay at home &amp; clean hom…",1576789507403558912,Mistress,Male Ego Destroyer | Mistress Daddy | 18+ only | Dm me for credit & content removal,ImDamazonia,1291537194394550272,Camile,"Viadinho, cadela, subzinha e puta. 23 anos.

Viado do @DomcashAM",CashMer04197631,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,RT @coach_Drowe: 4 days and counting for our first Practice of the 2022-20223 🏀 Season @_LadyPanthers_  LET’S WORK!!,1001082732829700096,Coach D.Rowe,Girls Varsity Head Coach @ Peachtree Academy    🏀🍊🐈‍⬛🍀🏀,coach_Drowe,1101498407900860417,LadyPanthersBasketball,All Things Peachtree Academy Lady 🐆 🏀• Coach @coach_Drowe • GAPPS,_LadyPanthers_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:48,retweeted,"RT @PopCrave: Manhattan congressional candidate Mike Itkis has shared his own sex tape to highlight his ""sex positive"" platform.

Itkis say…",4429003533,Pop Crave,All Things Pop Culture. 📧Info@PopCrave.com,PopCrave,734443221812674560,brandon / #blacklivesmatter ✊🏻,"he/him, hi! i am selling my entire funko pop collection, click below to buy ! 💙💙 psalm 92:15 ♡",funkopopruler,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,"RT @himantabiswa: #AssamAgainstDrugs

In a huge recovery last night by Churaibari Watch Post staff along Assam-Tripura border, @assampolice…",3306790844,Assam Police,Official Twitter handle of Assam Police for positive engagement with all stakeholders in society.,assampolice,361787439,Akshay Chandorkar,,akshaychandorka,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,RT @j_vols: @rebeccahinderl1 A guy I work with has a friend who works for the video department on the team and he sent him this. https://t.…,2905966587,Rebecca Elmore Hinderliter 🦅🏈💚🏈🧡,Stay at home momma of 3 and huge Philly&Vols fan! Go Birds!,rebeccahinderl1,3296915667,Dustin Palmer,,VFLPalmer,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,RT @daniellexxvv: Could I send you pics like this while you’re at work? https://t.co/wWDukMKsZG,1298785729581953028,Danielle,"Yes, they’re real | 18+ | 🇨🇳/🇦🇷 | ♡ @leanroc2 | https://t.co/JvIgJhaOau",daniellexxvv,761031028047609856,Alvaro Baeza Alegría,"Hola soy un joven que estudió Ingeniería Automotriz  y que le gusta oír música, conocer lugares y pasear. También me gusta conocer gente nueva.",AlegriaBaeza,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,,"sometimes i see a thirst trap on tiktok and it certainly does work on me bc im like ooo they’re kinda cute 🫣

but then i think through the fact that this man really knowingly and willingly posted a thirst trap on tiktok and like that’s a little bit cringe im sorry but 🤢",,,,,391888522,ْ,ruining my digital footprint one tweet at a time,wtvrnoeli,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,,So my new house isn't used to receiving large orders like my old house but their entire setup is a lot better. Their cutting table is in the back with a lot of space for production. Their walk-in freezer is smaller but they make it work. Now that being said.,,,,,2907734886,Green Politics Lol⚡️👀🔥⏳,,PressHotSpot,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,replied_to,"@visionsoflucid I got scammed twice and I decided to let the world know that not all recommendations are real only few are legit. Thanks to @Ahmed_eth01 who work with the service as the only one that Recovered back my account back, I hope this help.",1247767838829338627,Ahmed_eth,.Crypto~ 📈📉Ethereum .Nfts .Web2/web3 Developer / blockchain developer/nfts creator /lost crypto and nfts that’s my job 🗣,Ahmed_eth01,2659730112,Fadhilah Nur A,Be Happy! \=D/  |68'17,fnuradilla,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,RT @globaltimesnews: We must resolutely pursue a holistic approach to national security and promote national security in all areas and stag…,49616273,Global Times,"China's national English language newspaper, under the People's Daily. Apps: https://t.co/S9E7BpFVPI",globaltimesnews,1343974675219689472,Abdulrahman Abosife عبدالرحمن ابوسيف,محلل سياسي واقتصادي واجتماعي,wj3Kdz8TXpfykRC,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,replied_to,@_Pammy_DS_ Yep.  Say it again.  Young ppl need this.,862875254338846721,𝙋𝙖𝙢𝙢𝙮 ✨,"Day dreamer and night thinker. What's the meaning of it all? ¯\_(ツ)_/¯

☀️♉🌙♏ ⇡ ♒ 333 111 777 ✨",_Pammy_DS_,1557222736035844096,T Real,True 2 me n U.,TeresaC08235712,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,,"ok basically the problem with my phone is that whenever I connect a charger, it'll work for a few days, it then stop working, like the charger will work on other devices but not my phone, use a another charger, works for a few days, then boom, my phone wont accept it, any help?",,,,,1573810562684932097,kidrorororo,depressed aspie internet goon,kidrorororo,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,quoted,Aphrodite did her work for her 🛐 https://t.co/uSY3FJLhEy,886964986265747456,𝐚𝐥𝐥𝐮𝐫𝐞 𝐥𝐨𝐯𝐞,"𝒎𝒐𝒓𝒆 𝒇𝒐𝒓 𝒚𝒐𝒖 , 𝒍𝒆𝒔𝒔 𝒇𝒐𝒓 𝒎𝒆. #ROSÉ #로제",allurelove_rose,1533824635845849088,J,"Courage is what it takes to stand up and speak, it's also what it takes to sit down and listen.",bysbydety,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,retweeted,RT @daddycitaof: i work this sh*t like i grew it 🤪 https://t.co/BIHvpVFvw8,1328751155959087104,daddycita if ya nasty,"(they/them/daddy/mama) your auntie’s favorite switch. 🌈 18+ NSFW || no meetups, no dms (unless you wanna pay my bills) ✌🏽 + 🐱",daddycitaof,1461223535565852672,Little Mairmaid♓DL LESBIAN,"Bi👩‍🌾, love gay, pegging, lesbiens, Threesome, side Chick for (woman + couple),mature women, trans, family incest....",blue_intuition,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,retweeted,RT @moisturizednerd: patriarchy and the porn industry ruined people’s perception of intimacy. i work in labor and delivery and seeing fathe…,72163535,s 🇵🇷,viva el caribe libre |👩🏽‍🔬| leo| ☭,moisturizednerd,1480469567172448256,"🌻 pretty, petty & proletariat ☭","I tweet what I like & I like Black feminism, communism, complaining & being a hater. she/her (25).",_sinenhlanhla_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,replied_to,@TheGoldenRogue Jsjssjsj I figured if I made it more 'skin' toned itd work best uwu,3017843840,Jay Spirit,everyone calls me a teddy bear so I became one.,TheGoldenRogue,1481944376276578310,|🔞Lewd Tsu🔞| OF Pinned,"Couldnt wait to see your mommy~? so naughty~

Main- @tsukkinara

Tips More than appreciated 🥴

DM for sell menu",Tsuk_alt,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,,I need a deadline to complete my any work without it I just procrastinate.,,,,,841935483798212609,Ratnesh,"I accept bribes.
Who reads these anyways?",ratnesh03079,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,RT @ComplexSneakers: .@SweetHandsPlant is boxing in boots inspired by the “Freddy Krueger” Nike SB Dunks. Work by @TheShoeSurgeon. #WilderH…,39440317,TheShoeSurgeon,"Dominic Chambrone, creator + maker",TheShoeSurgeon,3318852168,😂AyeJay👑,“celebrate every day like a Birthday”          🎥Youtuber -@KingdavisNC ||,KingDavisNC,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,retweeted,RT @_CoachJmac: LOVE these Fellas!! They Grit they teeth and just WORK!! Great Team Battle tonight! #6-0 🐸😈🦍 https://t.co/QAeMWbHqAL,4763681113,JaMarkus McFarland🦍😤,TCU Defensive Line Coach |  #DFWBig12Team #GoFrogs,_CoachJmac,785565246312284160,Coach Bone,Monroe College Defensive Line Coach #JuCoProduct,coachbone_,2022-10-16,2022-10-16 04:30:00,04:38:31
